"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Knapp, Andrew",595284,2021,29,145,159,17,3,0,2,61,10,38.4,6.3,".152",".214",".215","0.429","0.062",".241","0","0","2","0","1",".196","27.3"
"Lopez, Alejo",664670,2021,25,23,23,6,0,0,0,5,0,21.7,0,".261",".261",".261","0.522","0.000",".333","0","0","0","0","0",".229","26.1"
"Haggerty, Sam",664059,2021,27,86,94,11,3,0,2,28,6,29.8,6.4,".186",".291",".247","0.538","0.105",".250","1","5","1","0","0",".240","29.4"
"Crismatt, Nabil",622503,2021,26,10,11,0,0,0,0,6,0,54.5,0,".000",".000",".000","0.000","0.000",".000","0","0","0","0","0",".000",
"Tovar, Wilfredo",541600,2021,29,11,12,2,0,0,0,4,1,33.3,8.3,".182",".182",".250","0.432","0.000",".286","0","0","0","0","0",".204","27.5"
"Yelich, Christian",592885,2021,29,399,475,69,19,2,9,113,70,23.8,14.7,".248",".373",".362","0.735","0.125",".321","3","9","3","5","3",".325","28.4"
"Castro, Willi",650489,2021,24,413,450,61,15,6,9,109,23,24.2,5.1,".220",".351",".273","0.624","0.131",".275","4","9","8","1","3",".271","28.7"
"Miller, Owen",680911,2021,24,191,202,27,8,0,4,54,9,26.7,4.5,".204",".309",".243","0.552","0.105",".261","0","2","1","0","1",".241","29.1"
"Smith, Kevan",607345,2021,33,95,106,13,3,0,0,31,10,29.2,9.4,".168",".200",".248","0.448","0.032",".250","0","0","0","3","0",".196","25.4"
"Owings, Chris",572008,2021,29,43,50,6,4,3,1,15,7,30,14,".326",".628",".420","1.048","0.302",".481","1","2","0","1","0",".431","28.1"
"Yastrzemski, Mike",573262,2021,30,468,532,49,28,3,25,131,51,24.6,9.6,".224",".457",".311","0.768","0.233",".254","0","4","9","4","3",".326","27.4"
"Wheeler, Zack",554430,2021,31,68,73,9,2,0,0,39,0,53.4,0,".162",".191",".162","0.353","0.029",".379","0","0","0","0","0",".153","23.2"
"Kershaw, Clayton",477132,2021,33,36,39,8,0,0,0,11,1,28.2,2.6,".222",".222",".243","0.465","0.000",".320","0","0","0","0","0",".209","23.0"
"Kiermaier, Kevin",595281,2021,31,348,390,60,19,7,4,99,33,25.4,8.5,".259",".388",".328","0.716","0.129",".345","5","9","5","2","4",".310","29.2"
"Margot, Manuel",622534,2021,26,421,464,76,18,3,10,70,37,15.1,8,".254",".382",".313","0.695","0.128",".281","8","13","1","2","4",".301","28.6"
"Kirilloff, Alex",666135,2021,23,215,231,34,11,1,8,52,14,22.5,6.1,".251",".423",".299","0.722","0.172",".295","1","1","1","2","1",".307","27.4"
"Luplow, Jordan",656669,2021,27,163,193,14,8,0,11,57,28,29.5,14.5,".202",".454",".326","0.780","0.252",".232","2","1","2","0","0",".337","27.5"
"Souza Jr., Steven",519306,2021,32,33,36,2,1,1,1,14,2,38.9,5.6,".152",".333",".222","0.555","0.181",".222","0","0","1","0","0",".241","27.2"
"Weathers, Ryan",677960,2021,21,27,28,3,0,0,1,7,1,25,3.6,".148",".259",".179","0.438","0.111",".158","0","0","0","0","0",".191","22.5"
"Cueto, Johnny",456501,2021,35,29,37,2,0,0,0,9,3,24.3,8.1,".069",".069",".156","0.225","0.000",".100","0","1","0","0","0",".120","24.0"
"Núñez, Renato",600524,2021,27,53,55,3,3,0,4,16,1,29.1,1.8,".189",".472",".218","0.690","0.283",".182","0","0","1","0","0",".287","27.0"
"Dyson, Jarrod",502481,2021,36,135,149,19,7,2,0,33,10,22.1,6.7,".207",".289",".260","0.549","0.082",".272","5","10","0","0","1",".243","27.9"
"Mejía, Francisco",642336,2021,25,250,277,41,15,3,6,49,17,17.7,6.1,".260",".416",".322","0.738","0.156",".299","0","0","7","0","2",".320","27.0"
"McCutchen, Andrew",457705,2021,34,482,574,55,24,1,27,132,81,23,14.1,".222",".444",".334","0.778","0.222",".242","1","6","4","2","7",".335","28.7"
"Marsh, Brandon",669016,2021,23,236,260,43,12,3,2,91,20,35,7.7,".254",".356",".317","0.673","0.102",".403","1","6","2","0","1",".296","29.1"
"Ramos, Wilson",467092,2021,33,151,163,18,5,0,8,36,9,22.1,5.5,".205",".397",".248","0.645","0.192",".213","0","0","0","0","1",".275","23.8"
"López, Pablo",641154,2021,25,33,35,0,2,0,0,17,0,48.6,0,".061",".121",".061","0.182","0.060",".125","0","0","0","0","0",".075","24.3"
"Gonzalez, Marwin",503556,2021,32,276,307,36,14,0,5,78,20,25.4,6.5,".199",".304",".275","0.579","0.105",".258","2","3","9","0","1",".259","26.8"
"Pache, Cristian",665506,2021,22,63,68,3,3,0,1,25,2,36.8,2.9,".111",".206",".152","0.358","0.095",".162","0","0","1","0","0",".159","28.8"
"Perez, Salvador",521692,2021,31,620,665,97,24,0,48,170,28,25.6,4.2,".273",".544",".316","0.860","0.271",".298","0","1","13","4","4",".359","26.1"
"Ynoa, Huascar",660623,2021,23,32,32,4,1,0,2,15,0,46.9,0,".219",".438",".219","0.657","0.219",".333","0","0","0","0","0",".274","24.4"
"Peralta, David",444482,2021,33,487,538,80,30,8,8,92,46,17.1,8.6,".259",".402",".325","0.727","0.143",".303","1","2","3","3","2",".314","27.6"
"Rojas, Josh",668942,2021,27,484,550,82,32,3,11,137,58,24.9,10.5,".264",".411",".341","0.752","0.147",".345","4","9","0","1","3",".327","27.6"
"Grisham, Trent",663757,2021,24,462,527,66,28,3,15,119,54,22.6,10.2,".242",".413",".327","0.740","0.171",".292","5","13","6","2","4",".320","28.8"
"Walker, Taijuan",592836,2021,28,47,51,5,0,0,0,29,1,56.9,2,".106",".106",".143","0.249","0.000",".278","0","0","1","0","0",".119","27.2"
"Wade Jr., LaMonte",664774,2021,27,336,381,47,17,3,18,89,33,23.4,8.7,".253",".482",".326","0.808","0.229",".289","1","6","5","1","3",".343","26.5"
"Rondon, José",602922,2021,27,80,90,15,3,0,3,17,8,18.9,8.9,".263",".412",".322","0.734","0.149",".290","0","2","0","0","2",".316","27.6"
"Grossman, Robbie",543257,2021,31,557,671,84,23,3,23,155,98,23.1,14.6,".239",".415",".357","0.772","0.176",".286","5","20","8","3","6",".337","27.7"
"Wilson, Bryse",669060,2021,23,21,25,1,0,0,0,9,0,36,0,".048",".048",".091","0.139","0.000",".083","0","0","1","0","0",".073","23.1"
"Correa, Carlos",621043,2021,26,555,640,94,34,1,26,116,75,18.1,11.7,".279",".485",".366","0.851","0.206",".308","0","0","4","2","6",".364","27.0"
"Rosario, Eddie",592696,2021,29,379,412,62,19,3,14,61,26,14.8,6.3,".259",".435",".305","0.740","0.176",".273","3","11","1","0","4",".316","27.4"
