"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Crews, Dylan",686611,2024,22,119,132,17,5,1,3,26,11,19.7,8.3,".218",".353",".288","0.641","0.135",".253","3","12","1","0","1",".283","29.3"
"Driscoll, Logan",686482,2024,26,35,37,5,0,0,1,6,1,16.2,2.7,".171",".257",".189","0.446","0.086",".172","0","0","0","0","1",".193","25.5"
"Canario, Alexander",672744,2024,24,25,28,5,1,0,1,11,2,39.3,7.1,".280",".440",".357","0.797","0.160",".462","0","1","1","0","0",".350","27.2"
"Solano, Donovan",456781,2024,36,283,309,60,13,0,8,65,22,21,7.1,".286",".417",".343","0.760","0.131",".346","1","2","3","0","1",".333","25.5"
"Jung, Jace",690291,2024,23,79,94,14,5,0,0,29,15,30.9,16,".241",".304",".362","0.666","0.063",".380","1","0","0","0","0",".308","26.0"
"Bryant, Kris",592178,2024,32,133,155,22,5,0,2,48,13,31,8.4,".218",".301",".323","0.624","0.083",".321","0","0","8","0","1",".287","25.7"
"Florial, Estevan",664314,2024,26,98,111,6,6,2,3,41,11,36.9,9.9,".173",".367",".264","0.631","0.194",".259","1","2","1","0","0",".277","28.7"
"Cronenworth, Jake",630105,2024,30,577,656,90,29,3,17,118,61,18,9.3,".241",".390",".324","0.714","0.149",".274","2","5","11","0","3",".315","27.7"
"Delay, Jason",641511,2024,29,15,19,0,3,0,0,0,3,0,15.8,".200",".400",".333","0.733","0.200",".200","0","0","0","0","0",".324","25.7"
"Paris, Kyren",677347,2024,22,51,59,3,2,0,1,17,7,28.8,11.9,".118",".216",".224","0.440","0.098",".152","0","1","0","0","0",".207","28.9"
"Friedl Jr., TJ",670770,2024,28,297,341,48,5,1,13,52,26,15.2,7.6,".226",".380",".310","0.690","0.154",".229","1","9","12","0","4",".305","26.5"
"Haniger, Mitch",571745,2024,33,380,423,55,12,0,12,126,40,29.8,9.5,".208",".334",".286","0.620","0.126",".276","0","0","2","0","1",".277","26.2"
"Grossman, Robbie",543257,2024,34,208,245,33,8,0,3,58,34,23.7,13.9,".212",".293",".322","0.615","0.081",".275","0","3","1","0","2",".283","27.7"
"Kiermaier, Kevin",595281,2024,34,259,281,34,9,3,5,86,12,30.6,4.3,".197",".313",".237","0.550","0.116",".272","2","6","2","0","1",".241","28.7"
"Burleson, Alec",676475,2024,25,547,595,106,20,0,21,76,35,12.8,5.9,".269",".420",".314","0.734","0.151",".276","4","9","4","0","6",".319","25.5"
"Rocchio, Brayan",677587,2024,23,383,442,53,18,0,8,90,44,20.4,10,".206",".316",".298","0.614","0.110",".245","6","10","8","1","5",".276","26.8"
"Fry, David",681807,2024,28,335,392,55,18,1,14,84,42,21.4,10.7,".263",".448",".356","0.804","0.185",".307","1","4","9","4","4",".347","26.2"
"Dingler, Dillon",693307,2024,25,84,87,6,5,2,1,30,3,34.5,3.4,".167",".310",".195","0.505","0.143",".245","0","0","0","0","0",".217","27.5"
"Acuña Jr., Ronald",660670,2024,26,192,222,35,8,1,4,53,27,23.9,12.2,".250",".365",".351","0.716","0.115",".326","3","16","3","0","0",".322","27.7"
"García, Adolis",666969,2024,31,580,637,78,27,0,25,177,45,27.8,7.1,".224",".400",".284","0.684","0.176",".273","5","11","6","2","6",".296","26.8"
"Kreidler, Ryan",668952,2024,26,59,65,6,0,0,1,19,6,29.2,9.2,".119",".169",".200","0.369","0.050",".154","3","5","0","0","0",".177","27.5"
"Barrosa, Jorge",678489,2024,23,17,18,1,2,0,0,2,0,11.1,0,".176",".294",".176","0.470","0.118",".200","0","1","0","0","0",".199","28.0"
"Ibáñez, Andy",628451,2024,31,224,244,39,9,1,5,63,15,25.8,6.1,".241",".357",".295","0.652","0.116",".310","3","2","3","0","2",".287","27.6"
"Neto, Zach",687263,2024,23,542,602,77,34,1,23,140,39,23.3,6.5,".249",".443",".318","0.761","0.194",".295","10","30","16","1","1",".330","28.2"
"Chisholm Jr., Jazz",665862,2024,26,562,621,95,21,4,24,152,53,24.5,8.5,".256",".436",".324","0.760","0.180",".309","10","40","4","5","2",".327","28.6"
"Slater, Austin",596103,2024,31,177,212,31,4,0,2,60,26,28.3,12.3,".209",".266",".321","0.587","0.057",".294","2","3","5","0","4",".273","28.2"
"Azocar, José",640492,2024,28,73,79,14,2,0,0,19,5,24.1,6.3,".219",".247",".269","0.516","0.028",".296","1","5","0","0","0",".235","29.0"
"Calhoun, Willie",641432,2024,29,229,254,35,16,0,5,31,23,12.2,9.1,".245",".380",".315","0.695","0.135",".263","1","0","1","1","1",".305","24.3"
"Rengifo, Luis",650859,2024,27,283,304,65,13,1,6,44,16,14.5,5.3,".300",".417",".347","0.764","0.117",".339","7","24","4","0","0",".335","26.9"
"Betts, Mookie",605141,2024,31,450,516,82,24,5,19,57,61,11,11.8,".289",".491",".372","0.863","0.202",".294","2","16","1","2","4",".371","26.7"
"Caminero, Junior",691406,2024,20,165,177,25,9,1,6,38,11,21.5,6.2,".248",".424",".299","0.723","0.176",".289","0","2","1","2","0",".309","26.4"
"Hernández, Teoscar",606192,2024,31,589,652,93,32,2,33,188,53,28.8,8.1,".272",".501",".339","0.840","0.229",".344","3","12","8","3","1",".360","28.6"
"Naylor, Josh",647304,2024,27,563,633,79,27,0,31,105,58,16.6,9.2,".243",".456",".320","0.776","0.213",".246","2","6","7","7","4",".332","25.2"
"Chapman, Matt",656305,2024,31,575,647,74,39,2,27,158,64,24.4,9.9,".247",".463",".328","0.791","0.216",".293","2","15","6","3","2",".340","28.7"
"Ruiz, Keibert",660688,2024,25,459,485,71,21,0,13,54,16,11.1,3.3,".229",".359",".260","0.619","0.130",".232","1","3","5","0","5",".268","25.0"
"Cowser, Colton",681297,2024,24,499,561,70,24,3,24,172,52,30.7,9.3,".242",".447",".321","0.768","0.205",".317","4","9","7","2","3",".331","28.2"
"Nootbaar, Lars",663457,2024,26,348,405,52,18,3,12,79,52,19.5,12.8,".244",".417",".342","0.759","0.173",".281","3","7","1","2","3",".331","27.0"
"Tatis Jr., Fernando",665487,2024,25,398,438,67,21,1,21,96,32,21.9,7.3,".276",".492",".340","0.832","0.216",".316","3","11","7","0","1",".359","28.4"
"Bichette, Bo",666182,2024,26,311,336,49,16,1,4,64,20,19,6,".225",".322",".277","0.599","0.097",".269","1","5","3","1","2",".264","27.3"
"Rutschman, Adley",668939,2024,26,571,638,102,21,1,19,103,58,16.1,9.1,".250",".391",".318","0.709","0.141",".272","0","1","2","3","7",".309","26.6"
"Goodrum, Niko",592348,2024,32,29,33,3,0,0,0,10,3,30.3,9.1,".103",".103",".188","0.291","0.000",".158","1","1","0","0","0",".147","26.9"
"McCormick, Chas",676801,2024,29,242,267,39,6,1,5,72,17,27,6.4,".211",".306",".271","0.577","0.095",".274","2","8","4","0","3",".257","28.7"
"Blackmon, Charlie",453568,2024,37,449,499,74,24,5,12,86,43,17.2,8.6,".256",".412",".329","0.741","0.156",".293","2","6","6","2","1",".323","27.4"
"Díaz, Yandy",650490,2024,32,563,621,112,31,1,14,95,50,15.3,8.1,".281",".414",".341","0.755","0.133",".314","0","0","4","0","4",".331","25.4"
"Melendez Jr., MJ",669004,2024,25,412,451,42,23,3,17,113,35,25.1,7.8,".206",".400",".273","0.673","0.194",".241","4","4","3","1","0",".292","27.8"
"Amador, Adael",691182,2024,21,35,36,5,1,0,0,6,1,16.7,2.8,".171",".200",".194","0.394","0.029",".207","0","1","0","0","0",".176","26.2"
"Doyle, Brenton",686668,2024,26,542,603,90,24,4,23,153,46,25.4,7.6,".260",".446",".317","0.763","0.186",".316","5","30","3","1","8",".328","29.3"
"Miller, Owen",680911,2024,27,27,27,4,1,0,0,8,0,29.6,0,".185",".222",".185","0.407","0.037",".263","0","0","0","0","0",".177","28.5"
"Wade, Tyler",642180,2024,29,138,156,27,3,0,0,29,11,18.6,7.1,".217",".239",".285","0.524","0.022",".275","1","8","2","0","0",".242","28.7"
"Meyers, Jake",676694,2024,28,461,513,65,20,3,13,117,35,22.8,6.8,".219",".360",".286","0.646","0.141",".263","3","11","10","0","4",".285","28.9"
"Diaz, Yainer",673237,2024,25,585,619,127,29,3,16,107,24,17.3,3.9,".299",".441",".325","0.766","0.142",".338","0","2","2","1","8",".329","27.1"
"Velázquez, Nelson",676369,2024,25,205,230,24,8,1,8,61,19,26.5,8.3,".200",".366",".274","0.640","0.166",".237","0","2","3","0","3",".280","27.5"
"Rizzo, Anthony",519203,2024,34,337,375,57,12,0,8,65,27,17.3,7.2,".228",".335",".301","0.636","0.107",".259","0","0","9","0","2",".285","24.5"
"Rivas, Leo",660844,2024,26,73,86,15,1,1,0,24,10,27.9,11.6,".233",".274",".333","0.607","0.041",".347","0","3","1","0","0",".282","28.3"
"Ramos, Bryan",682868,2024,22,99,108,13,4,0,3,22,7,20.4,6.5,".202",".333",".252","0.585","0.131",".227","2","0","0","0","1",".257","28.7"
"Volpe, Anthony",683011,2024,23,637,689,109,27,7,12,156,42,22.6,6.1,".243",".364",".293","0.657","0.121",".303","7","28","4","1","3",".287","28.6"
"Bogaerts, Xander",593428,2024,31,428,463,86,15,1,11,79,28,17.1,6,".264",".381",".307","0.688","0.117",".297","3","13","1","0","6",".300","27.4"
"Pérez, Wenceel",672761,2024,24,389,425,63,16,6,9,92,32,21.6,7.5,".242",".383",".300","0.683","0.141",".294","5","9","1","0","1",".299","28.2"
"Keith, Colt",690993,2024,22,516,556,102,15,4,13,110,36,19.8,6.5,".260",".380",".309","0.689","0.120",".306","1","7","2","2","2",".301","27.7"
"Stubbs, Garrett",596117,2024,31,164,187,28,4,1,1,50,17,26.7,9.1,".207",".262",".296","0.558","0.055",".289","0","5","4","0","1",".258","28.0"
"Whitcomb, Shay",694376,2024,25,41,46,6,3,0,0,8,5,17.4,10.9,".220",".293",".304","0.597","0.073",".273","0","0","0","0","0",".272","27.4"
"Sosa, Edmundo",624641,2024,28,249,274,41,12,4,7,66,13,24.1,4.7,".257",".422",".313","0.735","0.165",".320","1","7","8","0","2",".318","29.2"
"Rios, Edwin",621458,2024,30,9,10,1,0,0,0,4,1,40,10,".111",".111",".200","0.311","0.000",".200","0","0","0","0","0",".157",
"McGuire, Reese",624512,2024,29,139,158,23,3,0,3,39,13,24.7,8.2,".209",".295",".280","0.575","0.086",".260","0","3","2","0","3",".259","25.5"
"Benintendi, Andrew",643217,2024,29,477,522,69,20,0,20,96,41,18.4,7.9,".229",".396",".289","0.685","0.167",".245","2","3","1","1","3",".298","26.7"
"Hays, Austin",669720,2024,28,235,255,37,18,0,5,59,9,23.1,3.5,".255",".396",".303","0.699","0.141",".318","2","2","8","1","2",".303","27.1"
"Lipscomb III, Trey",702358,2024,24,190,211,34,3,0,1,40,16,19,7.6,".200",".232",".268","0.500","0.032",".247","2","11","2","0","1",".231","27.5"
"Foscue, Justin",679822,2024,25,42,44,1,1,0,0,18,2,40.9,4.5,".048",".071",".091","0.162","0.023",".083","0","0","0","0","0",".080","26.7"
"McCarthy, Jake",664983,2024,26,442,495,98,13,7,8,78,31,15.8,6.3,".285",".400",".349","0.749","0.115",".329","6","25","14","1","3",".329","29.8"
"Dunn, Blake",694362,2024,25,26,29,2,1,0,1,11,2,37.9,6.9,".154",".308",".241","0.549","0.154",".214","0","2","1","0","0",".247","29.3"
"Kjerstad, Heston",677008,2024,25,99,114,19,2,0,4,33,10,28.9,8.8,".253",".394",".351","0.745","0.141",".339","0","1","5","2","0",".327","28.5"
"Davis, J.D.",605204,2024,31,142,157,22,5,0,4,39,12,24.8,7.6,".218",".338",".293","0.631","0.120",".273","0","0","3","0","0",".282","25.6"
"Rendon, Anthony",543685,2024,34,206,238,35,10,0,0,35,23,14.7,9.7,".218",".267",".307","0.574","0.049",".257","1","6","5","0","4",".264","26.8"
"Narváez, Omar",553882,2024,32,65,69,8,2,0,0,12,3,17.4,4.3,".154",".185",".191","0.376","0.031",".189","0","0","0","0","0",".171","23.1"
"Mayo, Coby",691723,2024,22,41,46,4,0,0,0,22,4,47.8,8.7,".098",".098",".196","0.294","0.000",".211","0","0","1","0","0",".152","27.6"
"Tauchman, Mike",643565,2024,33,298,350,54,12,1,7,70,47,20,13.4,".248",".366",".357","0.723","0.118",".302","2","6","4","0","1",".325","27.2"
"Gonzales, Nick",693304,2024,25,359,387,68,19,3,7,74,18,19.1,4.7,".270",".398",".311","0.709","0.128",".319","3","5","5","1","4",".307","29.2"
"Dalbec, Bobby",666915,2024,29,83,93,8,2,0,1,43,8,46.2,8.6,".133",".193",".217","0.410","0.060",".256","0","3","1","0","0",".194","28.6"
"Smith, Pavin",656976,2024,28,137,158,17,11,0,9,31,18,19.6,11.4,".270",".547",".348","0.895","0.277",".280","0","1","0","0","3",".377","26.4"
"Canzone, Dominic",686527,2024,26,168,188,18,7,0,8,53,18,28.2,9.6,".196",".381",".271","0.652","0.185",".229","0","1","0","2","2",".280","27.1"
"Marte, Noelvi",682622,2024,22,229,242,35,9,0,4,75,9,31,3.7,".210",".301",".248","0.549","0.091",".291","3","9","3","0","1",".243","28.8"
"Knizner, Andrew",668800,2024,29,90,93,13,1,0,1,22,1,23.7,1.1,".167",".211",".183","0.394","0.044",".206","0","0","1","0","1",".174","25.0"
"Báez, Javier",595879,2024,31,272,289,32,12,0,6,69,12,23.9,4.2,".184",".294",".221","0.515","0.110",".220","1","8","2","1","3",".224","27.5"
"Pillar, Kevin",607680,2024,35,284,314,40,16,1,8,69,16,22,5.1,".229",".377",".291","0.668","0.148",".271","3","12","10","0","3",".293","28.4"
"Bohm, Alec",664761,2024,27,554,606,94,44,2,15,86,40,14.2,6.6,".280",".448",".332","0.780","0.168",".305","2","5","6","2","6",".335","26.3"
"Noda, Ryan",676116,2024,28,95,111,8,4,0,1,37,14,33.3,12.6,".137",".211",".255","0.466","0.074",".211","0","0","1","0","0",".223","27.0"
"Fortes, Nick",663743,2024,27,308,335,50,16,0,4,41,11,12.2,3.3,".227",".318",".259","0.577","0.091",".246","1","0","4","0","5",".252","26.7"
"Schmitt, Casey",669477,2024,25,107,113,16,4,1,6,25,4,22.1,3.5,".252",".477",".283","0.760","0.225",".273","0","0","1","0","1",".323","28.0"
"Greene, Riley",682985,2024,23,512,584,77,27,6,24,156,64,26.7,11,".262",".479",".348","0.827","0.217",".329","2","4","5","3","2",".355","27.7"
"Pederson, Joc",592626,2024,32,367,449,60,17,1,23,105,55,23.4,12.2,".275",".515",".393","0.908","0.240",".322","4","7","18","2","3",".391","25.5"
"Adams, Jordyn",677941,2024,24,35,38,7,0,0,1,12,3,31.6,7.9,".229",".314",".289","0.603","0.085",".318","0","2","0","0","0",".271","29.7"
"Taveras, Leody",665750,2024,25,480,529,78,17,3,12,112,42,21.2,7.9,".229",".352",".289","0.641","0.123",".272","6","23","0","0","4",".282","28.5"
"Duvall, Adam",594807,2024,35,303,330,34,10,0,11,99,21,30,6.4,".182",".323",".245","0.568","0.141",".227","0","0","5","0","1",".252","28.1"
"Stevenson, Cal",670276,2024,27,24,27,3,3,0,0,4,3,14.8,11.1,".250",".375",".333","0.708","0.125",".300","0","0","0","0","0",".314","27.5"
"Bride, Jonah",681146,2024,28,232,272,43,10,0,11,55,30,20.2,11,".276",".461",".357","0.818","0.185",".306","1","0","3","1","7",".351","26.9"
"Schuemann, Max",680474,2024,27,396,459,66,14,0,7,119,47,25.9,10.2,".220",".308",".311","0.619","0.088",".292","1","14","7","0","4",".281","27.8"
"Machado, Manny",592518,2024,31,593,643,104,30,0,29,124,45,19.3,7,".275",".472",".325","0.797","0.197",".302","2","11","1","6","4",".340","25.8"
"Taylor, Tyrone",621438,2024,30,319,345,47,22,3,7,80,19,23.2,5.5,".248",".401",".299","0.700","0.153",".309","2","11","5","1","1",".304","28.9"
"Story, Trevor",596115,2024,31,94,106,15,7,0,2,33,11,31.1,10.4,".255",".394",".340","0.734","0.139",".373","3","6","1","2","0",".318","28.1"
"Raley, Luke",670042,2024,29,404,455,55,19,2,22,135,27,29.7,5.9,".243",".463",".320","0.783","0.220",".305","2","11","20","0","2",".339","28.9"
"Reyes, Pablo",622569,2024,30,60,64,9,2,0,0,19,3,29.7,4.7,".183",".217",".234","0.451","0.034",".268","2","1","1","0","0",".207","27.3"
