Name,StatCast_ID,FanGraphs_ID
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Ildemaro Vargas,545121,13324
Irving Lopez,676761,20463
Isaac Galloway,543194,5238
Isaac Galloway,543194,5238
Isaac Paredes,670623,20036
Isaac Paredes,670623,20036
Isaac Paredes,670623,20036
Isaac Paredes,670623,20036
Isaac Paredes,670623,20036
Isaac Paredes,670623,20036
Isan Díaz,656371,17922
Isan Díaz,656371,17922
Isan Díaz,656371,17922
Isan Díaz,656371,17922
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Isiah Kiner-Falefa,643396,16512
Israel Pineda,672832,22906
Iván De Jesús Jr.,474443,9886
Iván De Jesús Jr.,474443,9886
Iván Herrera,671056,20599
Iván Herrera,671056,20599
Iván Herrera,671056,20599
Iván Herrera,671056,20599
Iván Nova,467100,1994
Iván Nova,467100,1994
Iván Nova,467100,1994
J.A. Happ,457918,7410
J.A. Happ,457918,7410
J.A. Happ,457918,7410
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Davis,605204,16219
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.D. Martinez,502110,6184
J.J. Hardy,429666,3797
J.J. Hardy,429666,3797
J.J. Hardy,429666,3797
J.J. Matijevic,656695,20165
J.P. Arencibia,450317,697
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Crawford,641487,15491
J.P. Martínez,679881,24451
J.P. Martínez,679881,24451
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
J.T. Realmuto,592663,11739
JB Shuck,543776,6677
JB Shuck,543776,6677
JB Shuck,543776,6677
JB Shuck,543776,6677
JJ Bleday,668709,26368
JJ Bleday,668709,26368
JJ Bleday,668709,26368
JJ Bleday,668709,26368
JT Brubaker,664141,17578
JT Riddle,595375,17642
JT Riddle,595375,17642
JT Riddle,595375,17642
JT Riddle,595375,17642
JaCoby Jones,592444,14818
JaCoby Jones,592444,14818
JaCoby Jones,592444,14818
JaCoby Jones,592444,14818
JaCoby Jones,592444,14818
JaCoby Jones,592444,14818
Jabari Blash,518466,11247
Jabari Blash,518466,11247
Jabari Blash,518466,11247
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jace Peterson,607054,12325
Jack Flaherty,656427,17479
Jack Flaherty,656427,17479
Jack Flaherty,656427,17479
Jack López,605346,13663
Jack López,605346,13663
Jack Mayfield,608686,15402
Jack Mayfield,608686,15402
Jack Mayfield,608686,15402
Jack Mayfield,608686,15402
Jack Reinheimer,595373,14938
Jack Suwinski,669261,22244
Jack Suwinski,669261,22244
Jack Suwinski,669261,22244
Jack Suwinski,669261,22244
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackie Bradley Jr.,598265,12984
Jackson Chourio,694192,28806
Jackson Chourio,694192,28806
Jackson Merrill,701538,29490
Jackson Merrill,701538,29490
Jackson Williams,519425,8524
Jacob Amaya,676070,23296
Jacob Amaya,676070,23296
Jacob Hannemann,595238,15644
Jacob May,594576,14876
Jacob Nix,656798,17775
Jacob Nottingham,641924,16448
Jacob Nottingham,641924,16448
Jacob Nottingham,641924,16448
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Stallings,607732,13723
Jacob Wilson,607111,13254
Jacob Wilson Jr.,805779,33266
Jacob Wilson Jr.,805779,33266
Jacob Young,696285,29931
Jacob Young,696285,29931
Jacob Young,696285,29931
Jacob deGrom,594798,10954
Jacob deGrom,594798,10954
Jacob deGrom,594798,10954
Jacob deGrom,594798,10954
Jacob deGrom,594798,10954
Jacob deGrom,594798,10954
Jacoby Ellsbury,453056,4727
Jacoby Ellsbury,453056,4727
Jacoby Ellsbury,453056,4727
Jae-Gyun Hwang,666561,19369
Jaff Decker,543094,7945
Jaff Decker,543094,7945
Jaff Decker,543094,7945
Jahmai Jones,663330,18872
Jahmai Jones,663330,18872
Jahmai Jones,663330,18872
Jahmai Jones,663330,18872
Jaime García,448802,8137
Jaime García,448802,8137
Jaime García,448802,8137
Jake Alu,666906,25569
Jake Arrieta,453562,4153
Jake Arrieta,453562,4153
Jake Arrieta,453562,4153
Jake Arrieta,453562,4153
Jake Arrieta,453562,4153
Jake Arrieta,453562,4153
Jake Bauers,641343,15194
Jake Bauers,641343,15194
Jake Bauers,641343,15194
Jake Bauers,641343,15194
Jake Bauers,641343,15194
Jake Bauers,641343,15194
Jake Burger,669394,22275
Jake Burger,669394,22275
Jake Burger,669394,22275
Jake Burger,669394,22275
Jake Burger,669394,22275
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cave,595909,14477
Jake Cronenworth,630105,18036
Jake Cronenworth,630105,18036
Jake Cronenworth,630105,18036
Jake Cronenworth,630105,18036
Jake Cronenworth,630105,18036
Jake Cronenworth,630105,18036
Jake Elmore,518653,7290
Jake Elmore,518653,7290
Jake Elmore,518653,7290
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Fraley,641584,19260
Jake Hager,606993,12198
Jake Hager,606993,12198
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Lamb,571875,13329
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake Marisnick,545350,11339
Jake McCarthy,664983,21622
Jake McCarthy,664983,21622
Jake McCarthy,664983,21622
Jake McCarthy,664983,21622
Jake McCarthy,664983,21622
Jake Meyers,676694,20308
Jake Meyers,676694,20308
Jake Meyers,676694,20308
Jake Meyers,676694,20308
Jake Meyers,676694,20308
Jake Noll,669738,19703
Jake Noll,669738,19703
Jake Peavy,408241,1051
Jake Peavy,408241,1051
Jake Rogers,668670,19452
Jake Rogers,668670,19452
Jake Rogers,668670,19452
Jake Rogers,668670,19452
Jake Rogers,668670,19452
Jake Smolinski,519295,5408
Jake Smolinski,519295,5408
Jake Smolinski,519295,5408
Jake Smolinski,519295,5408
Jake Thompson,622097,14371
Jake Thompson,622097,14371
Jake Woodford,663765,18674
Jakson Reetz,656883,17837
James Adduci,451192,6448
James Adduci,451192,6448
James Beresford,503437,4626
James Jones,571825,9767
James Loney,425766,4556
James Loney,425766,4556
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James McCann,543510,12859
James Outman,681546,24770
James Outman,681546,24770
James Outman,681546,24770
James Outman,681546,24770
James Shields,448306,7059
James Shields,448306,7059
Jameson Taillon,592791,11674
Jameson Taillon,592791,11674
Jameson Taillon,592791,11674
Jameson Taillon,592791,11674
Jamie Romak,457449,5552
Jared Hoying,592419,10882
Jared Hoying,592419,10882
Jared Oliva,666931,19968
Jared Oliva,666931,19968
Jared Triolo,669707,25807
Jared Triolo,669707,25807
Jared Triolo,669707,25807
Jared Walsh,665120,18607
Jared Walsh,665120,18607
Jared Walsh,665120,18607
Jared Walsh,665120,18607
Jared Walsh,665120,18607
Jared Walsh,665120,18607
Jared Young,676724,20404
Jared Young,676724,20404
Jared Young,676724,20404
Jarlín García,606424,18282
Jarred Cosart,543054,10304
Jarred Cosart,543054,10304
Jarred Kelenic,672284,22558
Jarred Kelenic,672284,22558
Jarred Kelenic,672284,22558
Jarred Kelenic,672284,22558
Jarred Kelenic,672284,22558
Jarren Duran,680776,24617
Jarren Duran,680776,24617
Jarren Duran,680776,24617
Jarren Duran,680776,24617
Jarren Duran,680776,24617
Jarrett Parker,592620,11624
Jarrett Parker,592620,11624
Jarrett Parker,592620,11624
Jarrett Parker,592620,11624
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Dyson,502481,4866
Jarrod Saltalamacchia,457454,5557
Jarrod Saltalamacchia,457454,5557
Jarrod Saltalamacchia,457454,5557
Jason Bourgeois,430652,2225
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Castro,488771,8722
Jason Coats,605183,14282
Jason Delay,641511,19806
Jason Delay,641511,19806
Jason Delay,641511,19806
Jason Hammel,434628,4538
Jason Hammel,434628,4538
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Heyward,518792,4940
Jason Kipnis,543401,9776
Jason Kipnis,543401,9776
Jason Kipnis,543401,9776
Jason Kipnis,543401,9776
Jason Kipnis,543401,9776
Jason Kipnis,543401,9776
Jason Krizan,607249,12394
Jason Marquis,150302,105
Jason Martin,641829,16429
Jason Martin,641829,16429
Jason Martin,641829,16429
Jason Pridie,445095,4611
Jason Rogers,595386,11773
Jason Rogers,595386,11773
Jason Vargas,450306,8044
Jason Vargas,450306,8044
Jason Vosler,613564,16686
Jason Vosler,613564,16686
Jason Vosler,613564,16686
Jason Vosler,613564,16686
Jasson Domínguez,691176,28080
Jasson Domínguez,691176,28080
Jasson Domínguez,691176,28080
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javier Báez,595879,12979
Javy Guerra,642770,17292
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jay Bruce,457803,9892
Jaycob Brugman,595144,14936
Jaylin Davis,664041,19552
Jaylin Davis,664041,19552
Jaylin Davis,664041,19552
Jayson Werth,150029,1327
Jayson Werth,150029,1327
Jayson Werth,150029,1327
Jazz Chisholm Jr.,665862,20454
Jazz Chisholm Jr.,665862,20454
Jazz Chisholm Jr.,665862,20454
Jazz Chisholm Jr.,665862,20454
Jazz Chisholm Jr.,665862,20454
Jazz Chisholm Jr.,665862,20454
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jean Segura,516416,5933
Jed Lowrie,476704,4418
Jed Lowrie,476704,4418
Jed Lowrie,476704,4418
Jed Lowrie,476704,4418
Jed Lowrie,476704,4418
Jed Lowrie,476704,4418
Jedd Gyorko,576397,10816
Jedd Gyorko,576397,10816
Jedd Gyorko,576397,10816
Jedd Gyorko,576397,10816
Jedd Gyorko,576397,10816
Jedd Gyorko,576397,10816
Jeff Baker,425557,2073
Jeff Francoeur,425796,4792
Jeff Francoeur,425796,4792
Jeff Hoffman,656546,17432
Jeff Hoffman,656546,17432
Jeff Hoffman,656546,17432
Jeff Locke,502046,2929
Jeff Locke,502046,2929
Jeff Locke,502046,2929
Jeff Mathis,425772,3448
Jeff Mathis,425772,3448
Jeff Mathis,425772,3448
Jeff Mathis,425772,3448
Jeff Mathis,425772,3448
Jeff Mathis,425772,3448
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff McNeil,643446,15362
Jeff Samardzija,502188,3254
Jeff Samardzija,502188,3254
Jeff Samardzija,502188,3254
Jeff Samardzija,502188,3254
Jefry Marte,527043,5107
Jefry Marte,527043,5107
Jefry Marte,527043,5107
Jefry Marte,527043,5107
Jefry Rodriguez,622446,17018
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jeimer Candelario,600869,13621
Jemile Weeks,457789,2498
Jerad Eickhoff,595191,12664
Jerad Eickhoff,595191,12664
Jerad Eickhoff,595191,12664
Jerad Eickhoff,595191,12664
Jerar Encarnacion,666464,21871
Jerar Encarnacion,666464,21871
Jerar Encarnacion,666464,21871
Jered Weaver,450308,4235
Jeremy Hazelbaker,571757,9399
Jeremy Hazelbaker,571757,9399
Jeremy Hellickson,476451,4371
Jeremy Hellickson,476451,4371
Jeremy Hellickson,476451,4371
Jeremy Hellickson,476451,4371
Jeremy Hellickson,476451,4371
Jeremy Peña,665161,21636
Jeremy Peña,665161,21636
Jeremy Peña,665161,21636
Jeremy Peña,665161,21636
Jermaine Palacios,650339,18371
Jerome Williams,425532,1137
Jerry Sands,543742,4016
Jerry Sands,543742,4016
Jesmuel Valentín,621044,14548
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesse Winker,608385,13590
Jesus Montero,524968,5514
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Aguilar,542583,11342
Jesús Luzardo,666200,19959
Jesús Sucre,491696,5942
Jesús Sucre,491696,5942
Jesús Sucre,491696,5942
Jesús Sucre,491696,5942
Jesús Sucre,491696,5942
Jesús Sánchez,660821,19913
Jesús Sánchez,660821,19913
Jesús Sánchez,660821,19913
Jesús Sánchez,660821,19913
Jesús Sánchez,660821,19913
Jesús Sánchez,660821,19913
Jeter Downs,669023,22202
Jett Bandy,542908,12508
Jett Bandy,542908,12508
Jett Bandy,542908,12508
Jhonatan Solano,500207,7515
Jhonny Peralta,425509,1738
Jhonny Peralta,425509,1738
Jhonny Peralta,425509,1738
Jhoulys Chacín,468504,2608
Jhoulys Chacín,468504,2608
Jhoulys Chacín,468504,2608
Jhoulys Chacín,468504,2608
Ji Hwan Bae,678225,23818
Ji Hwan Bae,678225,23818
Ji Hwan Bae,678225,23818
Ji Hwan Bae,678225,23818
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Ji Man Choi,596847,5452
Jimmy Nelson,519076,10547
Jimmy Nelson,519076,10547
Jimmy Nelson,519076,10547
Jimmy Paredes,517370,5481
Jimmy Paredes,517370,5481
Jimmy Rollins,276519,971
Jimmy Rollins,276519,971
Jo Adell,666176,20220
Jo Adell,666176,20220
Jo Adell,666176,20220
Jo Adell,666176,20220
Jo Adell,666176,20220
Jo Adell,666176,20220
Joaquin Arias,435078,3817
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joc Pederson,592626,11899
Joe Dunand,656388,19727
Joe Hudson,621529,14412
Joe Hudson,621529,14412
Joe Mauer,408045,1857
Joe Mauer,408045,1857
Joe Mauer,408045,1857
Joe Mauer,408045,1857
Joe McCarthy,663411,18399
Joe Musgrove,605397,12970
Joe Musgrove,605397,12970
Joe Musgrove,605397,12970
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Panik,605412,11936
Joe Ross,605452,12972
Joe Ross,605452,12972
Joe Ross,605452,12972
Joe Ross,605452,12972
Joe Ross,605452,12972
Joel De La Cruz,503444,12825
Joey Bart,663698,21524
Joey Bart,663698,21524
Joey Bart,663698,21524
Joey Bart,663698,21524
Joey Bart,663698,21524
Joey Butler,542994,7799
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Gallo,608336,14128
Joey Lucchesi,664192,19320
Joey Lucchesi,664192,19320
Joey Lucchesi,664192,19320
Joey Meneses,608841,14366
Joey Meneses,608841,14366
Joey Meneses,608841,14366
Joey Ortiz,687401,25493
Joey Ortiz,687401,25493
Joey Ortiz,687401,25493
Joey Rickard,572073,13277
Joey Rickard,572073,13277
Joey Rickard,572073,13277
Joey Rickard,572073,13277
Joey Terdoslavich,519345,10593
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Votto,458015,4314
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wendle,621563,13853
Joey Wiemer Jr.,686894,27690
Joey Wiemer Jr.,686894,27690
Joey Wiemer Jr.,686894,27690
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Camargo,622666,14950
Johan Oviedo,670912,22487
Johan Rojas,679032,24336
Johan Rojas,679032,24336
Johan Rojas,679032,24336
John Andreoli,607430,13012
John Gant,607231,13684
John Gant,607231,13684
John Gant,607231,13684
John Hicks,543308,12547
John Hicks,543308,12547
John Hicks,543308,12547
John Hicks,543308,12547
John Hicks,543308,12547
John Jaso,444379,5887
John Jaso,444379,5887
John Jaso,444379,5887
John Lackey,407793,1507
John Lackey,407793,1507
John Lackey,407793,1507
John Lamb,543424,8493
John Lamb,543424,8493
John Mayberry Jr.,460055,3390
John Nogowski Jr.,596056,16852
John Ryan Murphy,571974,10346
John Ryan Murphy,571974,10346
John Ryan Murphy,571974,10346
John Ryan Murphy,571974,10346
John Ryan Murphy,571974,10346
Johneshwy Fargas,641561,16446
Johnny Cueto,456501,6893
Johnny Cueto,456501,6893
Johnny Cueto,456501,6893
Johnny Cueto,456501,6893
Johnny Cueto,456501,6893
Johnny Field,608654,15048
Johnny Giavotella,543213,6740
Johnny Giavotella,543213,6740
Johnny Giavotella,543213,6740
Johnny Monell,476192,2783
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Berti,542932,12037
Jon Gray,592351,14916
Jon Gray,592351,14916
Jon Gray,592351,14916
Jon Gray,592351,14916
Jon Gray,592351,14916
Jon Gray,592351,14916
Jon Jay,445055,5227
Jon Jay,445055,5227
Jon Jay,445055,5227
Jon Jay,445055,5227
Jon Jay,445055,5227
Jon Jay,445055,5227
Jon Jay,445055,5227
